Date,Time,Temp,Humidity,Mq2,Mq5,Mq9,Flame,M_gas,M_fire,dangerType,Warning
15/07/2025,17:34:00,26.1,74.96,155.21,278.57,179.53,0,6.35,29.65,An toan,An toan
15/07/2025,17:36:00,24.59,73.25,154.22,259.51,184.37,0,5.7,37.83,An toan,An toan
15/07/2025,17:38:00,25.25,76.4,138.89,311.18,164.99,0,5.55,20.91,An toan,An toan
15/07/2025,17:40:00,25.56,74.36,142.04,297.96,182.39,0,6.98,38.64,An toan,An toan
15/07/2025,17:42:00,24.83,75.08,146.94,299.21,174.97,0,9.65,29.13,An toan,An toan
15/07/2025,17:44:00,25.01,76.67,161.86,278.21,197.52,0,8.97,29.29,An toan,An toan
15/07/2025,17:46:00,25.18,74.97,132.15,274.24,169.77,0,4.52,22.16,An toan,An toan
15/07/2025,17:48:00,24.6,73.77,145.48,271.46,185.98,0,9.35,37.29,An toan,An toan
15/07/2025,17:50:00,25.34,74.8,154.38,300.82,185.9,0,5.54,24.82,An toan,An toan
15/07/2025,17:52:00,25.67,76.08,104.34,283.13,166.2,0,7.36,30.62,An toan,An toan
15/07/2025,17:54:00,25.71,73.85,144.47,304.08,169.64,0,4.6,28.59,An toan,An toan
15/07/2025,17:56:00,24.87,75.46,135.12,294.69,184.09,0,8.89,20.99,An toan,An toan
15/07/2025,17:58:00,25.82,75.73,141.06,290.48,171.01,0,9.37,34.29,An toan,An toan
15/07/2025,18:00:00,25.4,73.82,107.86,267.23,172.1,0,9.86,32.86,An toan,An toan
15/07/2025,18:02:00,25.33,75.91,130.16,290.98,171.14,0,4.9,32.94,An toan,An toan
15/07/2025,18:04:00,25.62,75.29,129.6,265.12,188.25,0,7.93,37.69,An toan,An toan
15/07/2025,18:06:00,24.93,74.26,144.14,311.72,166.54,0,6.67,29.8,An toan,An toan
15/07/2025,18:08:00,25.67,74.76,120.4,289.01,183.3,0,8.85,28.26,An toan,An toan
15/07/2025,18:10:00,25.81,74.43,160.64,316.33,181.97,0,8.13,25.49,An toan,An toan
15/07/2025,18:12:00,24.17,77.04,111.24,280.62,171.47,0,8.07,39.08,An toan,An toan
15/07/2025,18:14:00,24.19,75.61,108.71,274.03,190.22,0,5.9,38.85,An toan,An toan
15/07/2025,18:16:00,25.5,73.76,125.75,301.59,181.24,0,6.71,20.42,An toan,An toan
15/07/2025,18:18:00,25.0,73.62,150.68,307.32,161.49,0,6.2,27.34,An toan,An toan
15/07/2025,18:20:00,24.54,75.58,142.73,311.93,180.11,0,8.56,20.71,An toan,An toan
15/07/2025,18:22:00,24.1,76.46,131.02,312.17,174.07,0,9.42,32.95,An toan,An toan
15/07/2025,18:24:00,24.85,75.95,127.92,319.65,178.89,0,8.23,25.89,An toan,An toan
15/07/2025,18:26:00,24.27,75.11,140.62,304.0,174.01,0,8.89,32.17,An toan,An toan
15/07/2025,18:28:00,24.68,74.87,148.39,293.48,180.13,0,4.26,32.05,An toan,An toan
15/07/2025,18:30:00,24.87,76.52,119.67,288.67,180.73,0,7.78,20.86,An toan,An toan
15/07/2025,18:32:00,25.23,76.15,129.22,309.49,177.86,0,7.3,31.18,An toan,An toan
15/07/2025,18:34:00,25.62,76.11,116.45,350.1,192.79,0,8.46,32.03,An toan,An toan
15/07/2025,18:36:00,25.02,74.72,126.22,298.02,179.89,0,8.15,36.43,An toan,An toan
15/07/2025,18:38:00,25.19,75.36,134.36,294.69,196.27,0,6.54,30.62,An toan,An toan
15/07/2025,18:40:00,25.65,72.16,146.58,315.13,163.15,0,8.71,27.93,An toan,An toan
15/07/2025,18:42:00,24.37,75.62,118.52,294.63,172.46,0,8.99,22.3,An toan,An toan
15/07/2025,18:44:00,25.49,75.76,119.73,330.52,191.9,0,9.42,37.45,An toan,An toan
15/07/2025,18:46:00,25.03,75.76,131.4,306.56,159.27,0,9.69,33.43,An toan,An toan
15/07/2025,18:48:00,24.55,74.85,140.68,327.03,168.18,0,9.56,30.99,An toan,An toan
15/07/2025,18:50:00,25.3,75.85,153.42,303.28,166.88,0,8.67,39.85,An toan,An toan
15/07/2025,18:52:00,25.27,75.48,118.33,281.77,186.98,0,7.69,21.69,An toan,An toan
15/07/2025,18:54:00,24.91,72.9,145.04,296.22,178.53,0,4.18,22.72,An toan,An toan
15/07/2025,18:56:00,24.34,75.9,135.75,294.91,176.02,0,8.86,34.78,An toan,An toan
15/07/2025,18:58:00,25.13,71.78,124.42,299.98,174.33,0,8.68,22.31,An toan,An toan
15/07/2025,19:00:00,24.75,74.98,127.14,333.36,178.16,0,8.14,21.34,An toan,An toan
15/07/2025,19:02:00,25.0,74.55,156.13,309.91,175.86,0,8.27,23.27,An toan,An toan
15/07/2025,19:04:00,25.8,77.41,113.56,330.34,182.85,0,5.83,36.3,An toan,An toan
15/07/2025,19:06:00,25.06,74.86,122.52,314.22,172.18,0,9.57,20.17,An toan,An toan
15/07/2025,19:08:00,25.16,72.91,119.43,343.15,158.62,0,8.51,20.54,An toan,An toan
15/07/2025,19:10:00,25.33,75.32,143.52,325.5,198.98,0,4.12,26.6,An toan,An toan
15/07/2025,19:12:00,25.16,75.32,131.72,332.75,180.68,0,5.96,31.58,An toan,An toan
15/07/2025,19:14:00,25.19,76.58,126.51,266.75,175.73,0,8.58,34.67,An toan,An toan
15/07/2025,19:16:00,26.01,76.21,137.17,299.52,194.52,0,8.16,26.6,An toan,An toan
15/07/2025,19:18:00,25.63,74.35,141.23,314.43,179.38,0,6.8,32.3,An toan,An toan
15/07/2025,19:20:00,25.55,74.22,134.41,312.15,171.28,0,7.17,30.67,An toan,An toan
15/07/2025,19:22:00,25.67,74.64,143.69,319.16,163.75,0,5.16,36.13,An toan,An toan
15/07/2025,19:24:00,25.64,75.57,103.27,347.96,173.88,0,6.97,39.13,An toan,An toan
15/07/2025,19:26:00,24.83,73.78,145.86,317.5,178.54,0,5.63,38.35,An toan,An toan
15/07/2025,19:28:00,24.62,75.94,106.72,320.14,169.08,0,9.87,34.65,An toan,An toan
15/07/2025,19:30:00,25.2,75.49,125.13,313.47,173.96,0,7.31,33.23,An toan,An toan
15/07/2025,19:32:00,25.58,74.64,113.47,295.28,189.59,0,8.32,21.66,An toan,An toan
15/07/2025,19:34:00,25.07,75.1,120.71,359.69,173.07,0,9.69,36.13,An toan,An toan
15/07/2025,19:36:00,25.82,74.7,129.97,341.4,200.14,0,5.51,25.58,An toan,An toan
15/07/2025,19:38:00,25.21,74.43,150.98,311.31,165.82,0,8.16,26.15,An toan,An toan
15/07/2025,19:40:00,25.39,74.2,137.12,372.0,195.04,0,6.24,29.93,An toan,An toan
15/07/2025,19:42:00,25.55,73.9,145.78,317.51,175.45,0,8.4,24.73,An toan,An toan
15/07/2025,19:44:00,25.43,74.95,138.86,302.43,176.64,0,7.58,30.43,An toan,An toan
15/07/2025,19:46:00,26.25,75.29,111.25,323.22,172.76,0,5.12,30.2,An toan,An toan
15/07/2025,19:48:00,25.75,74.44,109.86,307.72,199.02,0,9.87,20.1,An toan,An toan
15/07/2025,19:50:00,26.36,75.51,108.08,290.56,176.52,0,4.53,21.19,An toan,An toan
15/07/2025,19:52:00,25.35,74.98,174.79,328.97,165.04,0,8.14,22.3,An toan,An toan
15/07/2025,19:54:00,25.2,74.87,122.37,306.79,155.58,0,7.24,32.65,An toan,An toan
15/07/2025,19:56:00,25.58,75.3,148.48,315.14,199.1,0,8.53,29.51,An toan,An toan
15/07/2025,19:58:00,25.82,74.99,138.91,296.6,196.03,0,9.76,29.34,An toan,An toan
15/07/2025,20:00:00,26.04,74.13,138.64,315.59,189.58,0,8.36,37.07,An toan,An toan
15/07/2025,20:02:00,25.86,72.46,119.35,332.51,168.97,0,5.93,23.11,An toan,An toan
15/07/2025,20:04:00,26.03,73.85,125.91,334.62,196.1,0,5.5,34.22,An toan,An toan
15/07/2025,20:06:00,25.54,73.17,151.76,299.2,170.99,0,9.7,30.45,An toan,An toan
15/07/2025,20:08:00,26.17,74.03,127.96,276.81,163.29,0,8.47,30.21,An toan,An toan
15/07/2025,20:10:00,24.59,74.96,149.2,337.51,174.54,0,4.08,23.39,An toan,An toan
15/07/2025,20:12:00,25.46,74.32,160.85,315.04,180.97,0,9.89,38.58,An toan,An toan
15/07/2025,20:14:00,25.49,73.13,134.55,296.05,177.32,0,4.81,34.98,An toan,An toan
15/07/2025,20:16:00,25.64,76.01,157.75,300.59,170.24,0,7.96,21.55,An toan,An toan
15/07/2025,20:18:00,26.03,74.77,131.49,306.09,186.5,0,6.77,38.76,An toan,An toan
15/07/2025,20:20:00,25.29,74.32,126.1,304.33,176.87,0,9.21,22.58,An toan,An toan
15/07/2025,20:22:00,27.05,75.87,122.2,301.88,179.88,0,7.77,24.03,An toan,An toan
15/07/2025,20:24:00,25.88,73.03,145.62,312.62,192.28,0,7.52,26.42,An toan,An toan
15/07/2025,20:26:00,25.52,73.11,120.11,324.27,167.24,0,8.35,22.21,An toan,An toan
15/07/2025,20:28:00,25.79,74.89,123.81,279.91,166.05,0,6.23,30.03,An toan,An toan
15/07/2025,20:30:00,26.17,74.37,141.15,297.12,172.1,0,6.32,39.68,An toan,An toan
15/07/2025,20:32:00,25.93,74.31,141.32,303.85,187.53,0,6.13,39.82,An toan,An toan
15/07/2025,20:34:00,26.3,74.39,136.01,341.02,177.19,0,7.27,27.05,An toan,An toan
15/07/2025,20:36:00,26.29,74.43,138.98,313.36,191.04,0,7.91,38.88,An toan,An toan
15/07/2025,20:38:00,25.46,74.28,124.56,308.3,185.36,0,4.55,27.91,An toan,An toan
15/07/2025,20:40:00,26.43,74.58,150.68,316.66,173.55,0,9.39,36.61,An toan,An toan
15/07/2025,20:42:00,26.16,74.69,150.05,319.86,184.19,0,5.11,31.64,An toan,An toan
15/07/2025,20:44:00,26.25,73.64,132.86,345.46,195.38,0,7.45,29.08,An toan,An toan
15/07/2025,20:46:00,25.49,73.57,136.36,317.15,168.86,0,4.59,38.83,An toan,An toan
15/07/2025,20:48:00,26.34,73.58,149.2,271.19,173.55,0,9.78,20.65,An toan,An toan
15/07/2025,20:50:00,25.71,75.93,132.42,362.73,182.03,0,4.51,36.69,An toan,An toan
15/07/2025,20:52:00,25.8,73.54,152.8,316.4,195.03,0,8.1,21.67,An toan,An toan
15/07/2025,20:54:00,26.05,74.16,144.48,293.44,178.28,0,8.98,27.36,An toan,An toan
15/07/2025,20:56:00,26.37,74.55,151.85,340.24,184.8,0,4.02,30.89,An toan,An toan
15/07/2025,20:58:00,26.06,74.25,147.62,334.61,177.46,0,8.74,21.73,An toan,An toan
15/07/2025,21:00:00,26.95,74.49,140.77,326.77,167.97,0,6.99,21.45,An toan,An toan
15/07/2025,21:02:00,25.84,72.52,140.29,324.57,176.82,0,8.18,29.94,An toan,An toan
15/07/2025,21:04:00,26.84,71.74,143.97,298.86,171.3,0,9.91,38.61,An toan,An toan
15/07/2025,21:06:00,26.13,73.34,113.08,301.85,179.14,0,4.53,21.02,An toan,An toan
15/07/2025,21:08:00,26.96,73.08,134.69,299.06,184.78,0,7.33,35.13,An toan,An toan
15/07/2025,21:10:00,27.6,73.75,131.84,320.84,180.55,0,8.21,25.88,An toan,An toan
15/07/2025,21:12:00,26.7,72.69,156.64,324.34,183.36,0,5.48,32.43,An toan,An toan
15/07/2025,21:14:00,25.93,73.84,138.75,335.33,194.37,0,9.24,35.25,An toan,An toan
15/07/2025,21:16:00,26.44,71.87,117.98,354.3,182.03,0,4.99,25.38,An toan,An toan
15/07/2025,21:18:00,26.03,72.93,139.34,346.39,192.5,0,5.73,36.58,An toan,An toan
15/07/2025,21:20:00,26.43,71.55,121.7,321.72,198.52,0,5.18,25.57,An toan,An toan
15/07/2025,21:22:00,26.23,73.47,146.61,322.53,165.6,0,7.39,36.64,An toan,An toan
15/07/2025,21:24:00,26.44,73.93,131.78,353.47,180.57,0,4.83,36.87,An toan,An toan
15/07/2025,21:26:00,26.45,73.76,154.28,291.19,168.96,0,6.6,20.99,An toan,An toan
15/07/2025,21:28:00,25.95,73.34,134.04,313.24,181.73,0,6.36,22.63,An toan,An toan
15/07/2025,21:30:00,26.76,73.31,126.46,368.66,187.39,0,5.7,34.82,An toan,An toan
15/07/2025,21:32:00,26.87,73.66,132.08,343.06,163.92,0,9.6,26.58,An toan,An toan
15/07/2025,21:34:00,26.99,74.88,143.48,331.14,203.05,0,5.76,21.34,An toan,An toan
15/07/2025,21:36:00,26.82,72.48,86.37,327.7,171.38,0,9.47,20.61,An toan,An toan
15/07/2025,21:38:00,26.09,73.73,127.03,345.44,175.6,0,4.71,20.65,An toan,An toan
15/07/2025,21:40:00,26.17,74.65,148.85,292.99,182.33,0,4.59,22.9,An toan,An toan
15/07/2025,21:42:00,26.64,73.58,119.07,345.77,176.52,0,7.03,29.67,An toan,An toan
15/07/2025,21:44:00,27.37,75.07,120.55,326.42,187.69,0,9.94,30.75,An toan,An toan
15/07/2025,21:46:00,26.99,73.78,127.24,318.88,178.87,0,6.68,34.62,An toan,An toan
15/07/2025,21:48:00,27.34,72.18,127.92,289.44,189.99,0,6.11,34.04,An toan,An toan
15/07/2025,21:50:00,26.48,73.21,151.43,321.75,155.24,0,6.21,37.76,An toan,An toan
15/07/2025,21:52:00,26.02,72.02,128.46,322.55,179.24,0,6.54,34.45,An toan,An toan
15/07/2025,21:54:00,26.52,73.67,125.85,297.27,189.34,0,5.94,20.9,An toan,An toan
15/07/2025,21:56:00,26.0,74.31,129.03,309.44,190.08,0,8.79,37.15,An toan,An toan
15/07/2025,21:58:00,27.23,73.2,127.49,317.47,177.48,0,5.13,39.91,An toan,An toan
15/07/2025,22:00:00,27.47,72.85,147.78,333.29,179.2,0,9.53,38.37,An toan,An toan
15/07/2025,22:02:00,28.45,71.35,129.64,298.34,171.44,0,4.73,23.76,An toan,An toan
15/07/2025,22:04:00,27.12,72.42,161.13,336.13,187.86,0,5.0,28.08,An toan,An toan
15/07/2025,22:06:00,28.09,72.09,126.34,349.6,183.53,0,8.06,36.06,An toan,An toan
15/07/2025,22:08:00,27.76,70.2,118.0,321.41,176.05,0,9.28,39.71,An toan,An toan
15/07/2025,22:10:00,27.41,72.68,130.2,325.14,184.37,0,7.53,21.3,An toan,An toan
15/07/2025,22:12:00,27.94,73.07,162.4,308.16,175.27,0,9.21,22.32,An toan,An toan
15/07/2025,22:14:00,28.17,71.95,154.88,308.57,185.44,0,9.5,31.22,An toan,An toan
15/07/2025,22:16:00,27.22,73.33,157.89,277.29,180.72,0,5.29,30.95,An toan,An toan
15/07/2025,22:18:00,28.83,71.37,148.76,359.05,190.62,0,4.74,26.9,An toan,An toan
15/07/2025,22:20:00,27.95,74.8,143.92,335.58,177.23,0,5.82,38.42,An toan,An toan
15/07/2025,22:22:00,26.99,73.32,108.6,340.67,183.4,0,7.73,31.13,An toan,An toan
15/07/2025,22:24:00,28.27,73.64,131.74,336.4,190.0,0,5.71,38.56,An toan,An toan
15/07/2025,22:26:00,28.24,73.62,134.92,329.99,180.52,0,4.75,27.21,An toan,An toan
15/07/2025,22:28:00,26.41,71.17,149.13,279.61,186.9,0,7.95,32.07,An toan,An toan
15/07/2025,22:30:00,27.03,70.4,126.8,346.17,160.22,0,6.03,34.19,An toan,An toan
15/07/2025,22:32:00,27.27,70.44,130.09,342.17,191.62,0,8.08,31.02,An toan,An toan
15/07/2025,22:34:00,27.94,72.01,160.25,315.2,172.99,0,8.44,23.81,An toan,An toan
15/07/2025,22:36:00,27.63,71.28,132.2,338.79,165.99,0,6.57,28.11,An toan,An toan
15/07/2025,22:38:00,27.5,71.69,144.29,329.08,200.99,0,8.88,22.48,An toan,An toan
15/07/2025,22:40:00,28.01,73.62,117.07,357.05,168.48,0,6.67,21.69,An toan,An toan
15/07/2025,22:42:00,27.41,73.9,172.5,300.24,172.11,0,5.03,34.74,An toan,An toan
15/07/2025,22:44:00,28.5,70.95,147.91,331.7,145.35,0,9.04,32.07,An toan,An toan
15/07/2025,22:46:00,27.89,72.69,137.13,327.66,177.13,0,4.89,39.99,An toan,An toan
15/07/2025,22:48:00,27.8,71.39,143.41,308.24,171.9,0,5.23,33.21,An toan,An toan
15/07/2025,22:50:00,27.74,71.97,146.32,345.42,185.43,0,6.41,26.54,An toan,An toan
15/07/2025,22:52:00,28.23,70.71,151.82,300.61,175.35,0,8.05,37.98,An toan,An toan
15/07/2025,22:54:00,27.97,73.66,155.71,286.89,191.94,0,5.54,33.27,An toan,An toan
15/07/2025,22:56:00,27.73,71.9,116.54,318.84,170.9,0,4.67,35.91,An toan,An toan
15/07/2025,22:58:00,27.8,73.06,163.66,335.4,173.85,0,9.07,35.59,An toan,An toan
15/07/2025,23:00:00,29.48,71.63,154.11,341.69,179.43,0,4.61,21.59,An toan,An toan
15/07/2025,23:02:00,27.7,71.7,123.65,309.35,167.4,0,9.24,26.99,An toan,An toan
15/07/2025,23:04:00,28.77,69.97,157.76,354.71,182.74,0,9.04,21.1,An toan,An toan
15/07/2025,23:06:00,28.37,72.0,141.98,342.44,170.41,0,6.41,33.98,An toan,An toan
15/07/2025,23:08:00,28.11,70.07,136.89,337.81,184.03,0,7.82,28.77,An toan,An toan
15/07/2025,23:10:00,29.3,70.91,118.78,297.31,170.24,0,8.23,39.45,An toan,An toan
15/07/2025,23:12:00,29.21,70.46,150.35,338.13,190.34,0,5.8,39.49,An toan,An toan
15/07/2025,23:14:00,28.77,72.36,148.67,348.54,179.54,0,6.45,31.3,An toan,An toan
15/07/2025,23:16:00,28.99,70.97,160.98,332.55,178.66,0,9.02,23.0,An toan,An toan
15/07/2025,23:18:00,28.27,71.66,152.08,301.89,189.03,0,4.01,20.96,An toan,An toan
15/07/2025,23:20:00,29.89,69.9,137.92,359.17,163.51,0,4.82,34.68,An toan,An toan
15/07/2025,23:22:00,29.01,70.98,161.72,316.64,153.95,0,4.28,23.48,An toan,An toan
15/07/2025,23:24:00,28.1,71.5,149.27,338.92,189.47,0,4.42,28.64,An toan,An toan
15/07/2025,23:26:00,29.34,71.71,154.03,317.49,176.2,0,7.51,24.09,An toan,An toan
15/07/2025,23:28:00,28.58,69.94,154.96,311.97,188.55,0,7.31,26.65,An toan,An toan
15/07/2025,23:30:00,28.98,72.1,137.74,356.17,187.91,0,5.66,20.56,An toan,An toan
15/07/2025,23:32:00,29.27,72.19,159.52,307.69,178.5,0,4.81,27.9,An toan,An toan
15/07/2025,23:34:00,29.66,70.53,146.83,300.96,165.71,0,4.83,37.55,An toan,An toan
15/07/2025,23:36:00,28.79,71.73,110.39,282.64,180.54,0,6.27,25.73,An toan,An toan
15/07/2025,23:38:00,29.07,70.56,133.33,323.33,189.64,0,6.85,37.84,An toan,An toan
15/07/2025,23:40:00,29.33,70.89,147.89,327.13,179.47,0,6.72,39.57,An toan,An toan
15/07/2025,23:42:00,28.65,71.34,141.54,312.14,201.64,0,9.04,31.11,An toan,An toan
15/07/2025,23:44:00,29.13,71.93,132.81,332.86,175.84,0,9.65,39.78,An toan,An toan
15/07/2025,23:46:00,28.88,69.27,142.74,282.24,168.3,0,7.03,22.8,An toan,An toan
15/07/2025,23:48:00,28.04,70.5,122.74,340.15,172.35,0,6.44,25.76,An toan,An toan
15/07/2025,23:50:00,28.59,70.67,151.21,310.67,178.72,0,9.55,33.93,An toan,An toan
15/07/2025,23:52:00,28.79,71.92,153.77,314.14,174.56,0,9.19,32.98,An toan,An toan
15/07/2025,23:54:00,28.71,70.8,138.88,306.39,175.22,0,6.83,25.29,An toan,An toan
15/07/2025,23:56:00,28.14,71.01,156.69,333.46,191.25,0,4.08,23.81,An toan,An toan
15/07/2025,23:58:00,28.84,70.54,140.83,310.4,175.17,0,5.7,32.6,An toan,An toan
16/07/2025,00:00:00,29.86,70.63,132.0,338.45,180.93,0,7.98,21.88,An toan,An toan
16/07/2025,00:02:00,30.65,69.33,164.39,354.78,167.66,0,7.4,25.34,An toan,An toan
16/07/2025,00:04:00,30.32,69.61,126.38,309.56,182.79,0,8.86,30.46,An toan,An toan
16/07/2025,00:06:00,30.31,70.79,175.9,335.31,185.33,0,6.19,39.82,An toan,An toan
16/07/2025,00:08:00,30.38,70.12,166.29,343.61,176.14,0,9.14,25.44,An toan,An toan
16/07/2025,00:10:00,30.12,69.97,148.0,343.75,163.51,0,6.13,35.13,An toan,An toan
16/07/2025,00:12:00,30.02,68.5,147.67,358.24,185.23,0,5.87,30.69,An toan,An toan
16/07/2025,00:14:00,30.86,68.6,123.08,338.33,169.21,0,9.69,36.87,An toan,An toan
16/07/2025,00:16:00,29.84,72.23,148.59,342.99,178.23,0,5.93,31.56,An toan,An toan
16/07/2025,00:18:00,30.34,69.71,151.07,317.05,170.48,0,7.11,26.57,An toan,An toan
16/07/2025,00:20:00,30.23,71.32,145.59,333.25,198.85,0,7.78,31.63,An toan,An toan
16/07/2025,00:22:00,30.86,69.72,126.4,347.36,188.11,0,5.72,32.65,An toan,An toan
16/07/2025,00:24:00,30.74,69.73,167.29,339.67,171.87,0,8.16,36.38,An toan,An toan
16/07/2025,00:26:00,29.67,70.94,157.31,349.43,162.97,0,5.56,35.62,An toan,An toan
16/07/2025,00:28:00,29.46,70.98,136.59,353.78,181.99,0,8.63,28.1,An toan,An toan
16/07/2025,00:30:00,30.39,70.27,128.24,356.38,178.56,0,8.45,25.39,An toan,An toan
16/07/2025,00:32:00,30.53,69.67,157.57,325.82,174.8,0,9.44,32.69,An toan,An toan
16/07/2025,00:34:00,29.9,70.81,146.82,335.8,195.49,0,5.56,38.26,An toan,An toan
16/07/2025,00:36:00,29.45,69.04,165.22,328.77,161.01,0,7.02,22.15,An toan,An toan
16/07/2025,00:38:00,30.18,70.19,136.9,344.67,189.74,0,5.48,35.81,An toan,An toan
16/07/2025,00:40:00,31.12,69.12,175.37,334.76,179.63,0,4.42,24.81,An toan,An toan
16/07/2025,00:42:00,30.06,70.0,170.73,340.84,184.86,0,7.58,20.77,An toan,An toan
16/07/2025,00:44:00,29.93,70.96,143.5,312.83,169.05,0,9.36,26.66,An toan,An toan
16/07/2025,00:46:00,31.2,69.42,149.36,344.6,191.02,0,7.27,37.42,An toan,An toan
16/07/2025,00:48:00,30.85,69.53,181.84,324.44,189.67,0,6.03,21.33,An toan,An toan
16/07/2025,00:50:00,29.23,68.75,157.05,331.23,169.01,0,9.32,27.96,An toan,An toan
16/07/2025,00:52:00,29.73,71.9,176.13,337.06,169.41,0,6.45,38.17,An toan,An toan
16/07/2025,00:54:00,30.97,70.57,158.27,342.66,170.39,0,6.96,39.34,An toan,An toan
16/07/2025,00:56:00,30.74,69.15,132.96,337.62,185.65,0,6.32,26.82,An toan,An toan
16/07/2025,00:58:00,30.33,68.31,156.43,341.68,185.29,0,6.21,31.19,An toan,An toan
16/07/2025,01:00:00,31.37,65.88,146.64,336.18,184.7,0,7.68,31.97,An toan,An toan
16/07/2025,01:02:00,31.26,67.88,147.89,293.48,172.63,0,5.59,23.38,An toan,An toan
16/07/2025,01:04:00,30.76,68.56,156.35,328.66,159.54,0,8.84,27.19,An toan,An toan
16/07/2025,01:06:00,31.02,68.74,160.22,359.16,170.32,0,9.99,28.15,An toan,An toan
16/07/2025,01:08:00,30.86,67.44,155.35,324.34,178.97,0,9.89,21.47,An toan,An toan
16/07/2025,01:10:00,31.74,68.33,158.06,323.98,172.45,0,7.88,37.39,An toan,An toan
16/07/2025,01:12:00,32.13,69.86,152.5,312.55,175.07,0,5.87,29.05,An toan,An toan
16/07/2025,01:14:00,30.86,68.48,145.65,321.83,189.73,0,7.95,25.0,An toan,An toan
16/07/2025,01:16:00,31.87,68.58,160.69,359.47,170.89,0,4.83,32.98,An toan,An toan
16/07/2025,01:18:00,31.0,68.51,158.72,330.24,162.86,0,6.99,27.62,An toan,An toan
16/07/2025,01:20:00,31.08,68.92,126.58,332.98,175.63,0,4.35,33.63,An toan,An toan
16/07/2025,01:22:00,31.73,68.01,155.57,303.39,169.94,0,7.85,24.61,An toan,An toan
16/07/2025,01:24:00,32.09,70.07,137.95,313.08,176.36,0,7.09,35.44,An toan,An toan
16/07/2025,01:26:00,31.5,68.43,148.49,351.07,174.93,0,4.97,32.09,An toan,An toan
16/07/2025,01:28:00,31.0,68.73,152.37,343.35,176.26,0,9.8,30.59,An toan,An toan
16/07/2025,01:30:00,32.1,69.16,159.93,340.47,174.34,0,9.78,23.35,An toan,An toan
16/07/2025,01:32:00,31.29,67.15,153.86,348.18,165.64,0,4.94,28.99,An toan,An toan
16/07/2025,01:34:00,30.78,67.86,186.86,294.3,188.74,0,6.9,28.65,An toan,An toan
16/07/2025,01:36:00,30.98,68.12,158.0,319.5,171.44,0,8.99,25.3,An toan,An toan
16/07/2025,01:38:00,31.19,70.89,164.66,333.71,187.1,0,4.38,29.64,An toan,An toan
16/07/2025,01:40:00,31.31,68.32,171.01,323.6,180.03,0,5.2,20.94,An toan,An toan
16/07/2025,01:42:00,31.31,66.08,165.39,312.42,173.55,0,5.43,29.73,An toan,An toan
16/07/2025,01:44:00,30.86,69.06,146.71,332.46,177.0,0,5.28,31.73,An toan,An toan
16/07/2025,01:46:00,31.59,69.2,149.51,326.4,182.75,0,9.61,40.0,An toan,An toan
16/07/2025,01:48:00,31.58,69.38,158.17,291.85,175.96,0,8.22,36.19,An toan,An toan
16/07/2025,01:50:00,31.69,69.07,172.83,331.63,180.09,0,7.07,30.5,An toan,An toan
16/07/2025,01:52:00,31.64,67.6,157.56,330.91,177.35,0,5.12,37.39,An toan,An toan
16/07/2025,01:54:00,30.41,69.03,150.14,339.7,179.37,0,6.28,34.86,An toan,An toan
16/07/2025,01:56:00,31.39,68.5,133.42,367.0,190.64,0,6.01,30.66,An toan,An toan
16/07/2025,01:58:00,31.58,68.92,158.65,297.83,169.43,0,5.92,36.22,An toan,An toan
16/07/2025,02:00:00,32.8,66.59,162.5,296.27,198.89,0,8.86,23.0,An toan,An toan
16/07/2025,02:02:00,32.26,66.34,158.42,252.83,177.46,0,8.91,37.57,An toan,An toan
16/07/2025,02:04:00,33.17,67.99,149.11,306.99,192.04,0,4.92,33.15,An toan,An toan
16/07/2025,02:06:00,32.2,67.02,131.81,336.63,173.75,0,9.11,30.48,An toan,An toan
16/07/2025,02:08:00,32.77,66.67,169.39,304.06,194.04,0,6.87,27.84,An toan,An toan
16/07/2025,02:10:00,31.64,66.6,174.12,334.51,192.66,0,9.94,32.42,An toan,An toan
16/07/2025,02:12:00,32.61,68.96,129.6,325.14,174.84,0,8.26,37.4,An toan,An toan
16/07/2025,02:14:00,31.91,66.23,146.95,327.76,189.1,0,7.16,31.9,An toan,An toan
16/07/2025,02:16:00,32.19,66.19,178.74,323.89,173.2,0,8.93,36.81,An toan,An toan
16/07/2025,02:18:00,32.18,69.24,132.47,314.66,166.75,0,5.56,26.07,An toan,An toan
16/07/2025,02:20:00,32.78,65.64,165.56,338.24,169.52,0,7.21,39.78,An toan,An toan
16/07/2025,02:22:00,32.19,68.71,147.5,329.51,173.46,0,8.93,31.02,An toan,An toan
16/07/2025,02:24:00,32.89,67.25,153.77,316.97,163.99,0,4.32,31.3,An toan,An toan
16/07/2025,02:26:00,33.16,68.41,167.61,292.59,173.0,0,6.5,35.09,An toan,An toan
16/07/2025,02:28:00,32.37,66.17,164.81,298.93,168.57,0,6.5,34.46,An toan,An toan
16/07/2025,02:30:00,32.06,67.62,166.0,344.11,194.8,0,9.46,31.09,An toan,An toan
16/07/2025,02:32:00,32.55,66.98,160.8,341.19,179.4,0,6.69,21.65,An toan,An toan
16/07/2025,02:34:00,32.31,69.0,167.18,323.81,191.91,0,7.27,30.07,An toan,An toan
16/07/2025,02:36:00,33.05,67.95,156.46,310.53,185.56,0,5.68,33.75,An toan,An toan
16/07/2025,02:38:00,33.09,67.65,173.49,292.05,170.84,0,6.07,39.62,An toan,An toan
